age,study_hours,attendance_rate,assignments_submitted,parental_support,internet_access,gender,school_type,extracurricular_hours,sleep_hours,final_grade
18.0,14.825938426210238,60.930916562942954,,1.0,1.0,Male,Private,5.808191826251403,5.857302837996799,6.567311965088486
15.0,13.422161537327389,72.79616368501877,0.0,3.0,0.0,Male,Public,14.6794117674113,,12.635868068916913
14.0,19.73274263858391,92.6173900476319,9.0,4.0,1.0,Male,Public,3.6540381342471875,8.240813584739552,24.950451512463186
16.0,16.774090590891966,91.19560637283145,2.0,1.0,0.0,Female,Private,9.147215810763816,6.226373819246523,8.164925240493828
17.0,,94.5963739063028,,1.0,0.0,Female,Private,12.708211634296239,6.963847919652886,17.642947005637907
17.0,16.72543093007541,97.0208396316263,6.0,1.0,0.0,Male,Private,12.030338669351774,7.8790778062307405,12.80799955332542
,10.340044373582302,72.35784783858793,7.0,1.0,0.0,Female,Private,1.354616228484401,6.626550409505686,9.523575701836235
20.0,21.056327482465065,82.81819054005035,9.0,2.0,1.0,Female,Public,10.459113355118145,,26.949970945398196
15.0,18.992524523078345,69.52392202630534,9.0,3.0,0.0,,Public,3.867956333290379,4.6976730333070895,21.95781832449369
19.0,19.577648958623715,67.5358358746083,1.0,3.0,,Female,Private,5.336002170982001,,18.80045148879259
15.0,,71.57977052988348,,3.0,0.0,Male,Public,7.334879734667482,4.871260363667668,24.858028893076415
19.0,17.088375503259797,87.1538067391338,6.0,4.0,0.0,,Private,11.861252490980903,,23.329303179683194
19.0,22.404962020587465,75.07203735707765,3.0,2.0,1.0,Male,Public,,5.884226084169752,18.497767331140277
,16.888197858933204,90.7029837224171,0.0,3.0,0.0,Female,,1.628328525594251,8.772594166236827,21.67872409620276
19.0,13.904707059876957,87.26092385980779,2.0,3.0,1.0,Female,,2.3016186756546695,7.128501868652056,10.493147530244194
,14.966980447583177,51.023923056219964,4.0,1.0,1.0,Male,Public,3.273353033879747,4.546522399527245,12.25830718940886
20.0,14.880781159319417,81.51190785530808,9.0,1.0,0.0,Male,Public,0.8925278071654369,7.495521126346597,13.34902103455072
19.0,12.403043389547285,,,1.0,0.0,Male,Private,13.895347043551162,9.47306642129542,13.32131317607808
16.0,23.159444241851105,72.83144945755708,1.0,3.0,0.0,Female,Public,4.786251106331226,4.943406426627424,14.456823942578762
14.0,16.48147682751834,90.91865269349474,,1.0,0.0,Female,Private,2.6546344479963087,5.9278416961649905,3.7067685998412916
17.0,15.473692379164532,77.38039930423383,7.0,3.0,1.0,Female,Public,9.567513055231053,6.634952025746442,22.0114614209276
21.0,16.941371274632168,94.28109117294736,8.0,4.0,1.0,Male,Public,11.804941781499435,5.650318380043922,33.668588875199944
15.0,29.899272583685736,85.64027961958452,9.0,,0.0,Male,Private,,9.662676848418165,32.41008506974068
18.0,9.341379057001703,77.64200043820264,0.0,,0.0,Male,Private,10.780607891806383,6.265001588850794,20.401976002181783
15.0,10.774807441418622,,1.0,2.0,1.0,Male,Private,0.7579496315695067,7.948372350914072,12.717147724765113
15.0,8.097144912765017,51.91745254627037,,1.0,1.0,Male,Public,11.732392788306694,5.3435005862203955,7.521932623698373
20.0,13.837003807822569,51.35418274141038,2.0,1.0,0.0,,Private,7.528179618777871,5.31823562488989,9.597741031170454
21.0,16.2275922166368,54.1674663460426,0.0,2.0,0.0,Male,,9.736290300472753,5.0550960136236345,11.575549050314068
18.0,12.673387408294612,71.87826625735713,3.0,2.0,0.0,Male,Private,14.346369368088398,6.60887358116034,9.486371755026052
20.0,12.30136600924115,61.77250728134716,,5.0,0.0,Female,Public,12.160088077110839,7.197149213740324,8.999618100780934
21.0,15.712024333140661,99.21306472078922,9.0,2.0,0.0,Male,,12.380580138390073,,18.755389250132055
,12.489460875851513,,4.0,3.0,0.0,Male,Private,2.7220082831725745,,13.915983792439372
19.0,16.55087913591419,83.12078730405793,0.0,1.0,1.0,Male,Public,7.146256894845968,7.076523355186593,16.810347503934807
14.0,20.571171733713022,63.941006812334834,,2.0,1.0,Male,Private,14.239882275155338,4.943259540498592,21.34396186093119
,18.38515234900403,66.08984542938043,9.0,3.0,,Female,Public,8.740278781060582,4.403759875017933,9.679027320878683
20.0,19.40506673582601,66.77309570705779,1.0,2.0,1.0,,Private,1.5387955464635743,4.379195782775968,22.834054791589374
19.0,20.429592057533597,84.93678525751503,2.0,3.0,,,Private,10.97729737327862,5.545860921151174,15.139836269759414
15.0,16.414140800593515,73.68531038446542,2.0,4.0,0.0,Male,Private,0.6439027065757486,6.995752887825873,15.971047673415391
17.0,14.206794869784494,75.88418262650373,3.0,3.0,1.0,Female,,11.13445900505608,9.16143721601799,7.073083401274625
,11.138734645584023,,6.0,5.0,0.0,Female,Public,13.196589406839712,9.417792561345422,21.176001329474186
16.0,13.044109181821394,88.44058281191084,8.0,3.0,0.0,Male,Public,6.378752109200024,8.993967519876424,19.926696098812
17.0,12.381572336615527,54.51848742562391,2.0,2.0,0.0,Female,Public,6.204192944776309,5.9713808087243425,20.15791036006769
21.0,18.65836163310456,88.84369561094108,0.0,4.0,1.0,Female,Public,4.563170658820899,5.839346510236596,22.38354896735254
17.0,16.73391277297098,78.16175344375898,9.0,4.0,1.0,Female,Public,13.15407427655599,,19.01993369886593
15.0,18.483789313571506,83.45477224276286,0.0,,1.0,Male,Public,8.216769060725804,8.087683779924753,7.032989487857133
14.0,,66.3775882420381,5.0,2.0,1.0,Female,,8.688899109519282,5.829711647545251,9.290005023619965
,22.158747421205394,70.46934184082247,4.0,4.0,1.0,Female,Private,9.925610862749318,5.97448091394882,26.197277407399355
15.0,,61.558290982696015,9.0,3.0,1.0,Female,Private,4.503464213443156,6.607866635864182,15.505475249553905
20.0,,,6.0,3.0,,Male,Public,6.491794670256176,7.730840186949025,10.299284914207885
19.0,12.803911175890937,74.85014862551583,6.0,3.0,0.0,Male,Private,11.124086433094483,9.387874959830073,17.21303144302647
20.0,27.41882996293754,,2.0,4.0,1.0,,Public,14.78230452808478,5.189842718178456,21.288872259173974
,13.061415667542162,74.48929890306331,6.0,1.0,0.0,,Public,0.5145831009679536,4.506420386106775,10.17689310457494
16.0,13.374517642645372,60.987563219203366,8.0,2.0,0.0,,Private,0.6397274691985116,6.434512743725396,11.43785736685668
14.0,14.03947659685162,75.37261983684283,7.0,,1.0,,Private,6.421237229743923,5.4727328956634596,21.921972849657465
,14.256898082842724,51.97977858995389,2.0,5.0,,Male,Public,9.8943275221442,7.45619604063462,23.390610294875373
18.0,11.092619670993729,95.23849007109757,9.0,2.0,0.0,Female,Public,5.795469372529753,8.195289022884529,18.365233885573375
16.0,15.716065416030652,90.92751255972206,4.0,1.0,1.0,Female,,14.99457980947769,5.86441572230458,3.3776995492009423
21.0,20.37797454099165,,7.0,2.0,0.0,Male,Private,2.930388871292038,8.11270773317193,25.99540574885138
16.0,16.571446577393537,80.491335772123,1.0,3.0,1.0,Male,Public,,6.05888352914684,19.30043345365433
19.0,9.444173505500071,78.99171168351816,6.0,2.0,0.0,Female,Public,2.851940434691537,,14.666790558054176
17.0,13.278270475331457,99.83641070397314,9.0,2.0,,Male,Private,13.302635626519516,7.798364840484399,18.92874056465152
21.0,12.242362999491851,63.8998717009969,9.0,4.0,0.0,Female,Public,,,22.23695387779069
19.0,15.264697341174006,88.9842182682789,6.0,5.0,0.0,Female,Private,7.1846217045996115,7.814336510261221,23.721325681588258
17.0,21.652258357811583,79.07023851068287,7.0,5.0,1.0,Male,Public,6.2891427108217215,6.285730574341935,19.72648799272563
21.0,14.255586019895585,98.79402718794427,0.0,3.0,1.0,Female,Private,9.985879819366934,6.018729666163992,17.203704208829205
19.0,14.559225655648046,,7.0,3.0,1.0,Female,Public,0.8189337962917942,5.735726482398956,18.880329142266945
17.0,23.888224094097147,99.92625564947963,0.0,4.0,0.0,Male,Private,9.88125256599339,6.073871560805734,22.642754060042474
21.0,19.3810299583583,79.41624972312232,2.0,3.0,0.0,Female,Public,5.321274659735031,8.720469352366887,13.955909297635031
21.0,17.870406410532674,60.22719787724675,8.0,1.0,0.0,Female,Public,13.890593386237482,5.471072885035103,20.41343450761356
21.0,24.790658076508876,,3.0,4.0,0.0,Female,Private,12.733309943788587,8.091924430877858,18.867571948569584
20.0,17.449056273970065,85.55555670252872,9.0,4.0,1.0,Female,Private,5.992593727163792,9.4037235098854,21.80513021732217
17.0,5.067364290112389,88.71801930907941,8.0,,0.0,Male,Public,14.89337765276779,6.1025736462073725,10.149333392943685
21.0,,50.02549945079718,0.0,,1.0,Female,,,4.177072386969402,8.178259496754423
17.0,7.039957714406749,75.2513544251147,7.0,1.0,0.0,Female,Public,11.829483300962861,4.147636174749941,14.15184203478538
16.0,17.26002684291224,61.76172899853233,2.0,,,Female,Public,6.5075478604104395,4.837017330101826,15.25187657299528
18.0,,93.74559166273943,6.0,4.0,1.0,Female,Public,6.499577168813781,4.660269058591993,17.11640567658925
17.0,12.665722948000402,57.64527220251143,1.0,2.0,1.0,Male,Public,2.5520069721801404,,4.346573095991138
18.0,13.181077351950645,83.32281247874167,6.0,5.0,1.0,Male,Public,7.723198799583914,5.769104301444235,11.682799996409042
18.0,11.149404463841233,63.30310951624624,6.0,5.0,1.0,Male,Private,1.270777453201279,7.915058641604106,28.010959187835184
15.0,13.255740014044,67.82710716071361,8.0,2.0,0.0,Female,Public,9.24865768500566,4.254732614352182,23.26932762329551
15.0,20.162808601802762,97.02796303784224,1.0,3.0,,Female,Private,3.623856612808309,5.774441656468856,14.453938937974534
,11.430235439202233,62.02240627040398,7.0,4.0,1.0,Male,Public,10.872870686540551,,20.210582690968018
20.0,,54.75013809114653,4.0,1.0,0.0,Male,Public,9.11042277384859,5.661283062114177,10.50335848662513
21.0,10.171751801963499,53.46424507221129,9.0,5.0,0.0,Female,Private,11.196075131271689,5.1443066148027965,23.510107513813196
21.0,,,8.0,3.0,0.0,Male,Public,11.246131053513169,7.707496126613918,12.469085103339946
21.0,16.61919633163725,82.0855741142144,,4.0,0.0,Female,Private,2.950635678306618,7.976037217940001,14.722968622806327
19.0,10.017357916907201,66.36468217854436,2.0,,1.0,Female,Public,0.010120942298941227,4.890792942899562,13.106087150597679
15.0,8.441397835446551,84.51298708965405,2.0,4.0,1.0,Female,Public,5.4864188908910645,8.446875907688547,16.823485456791346
17.0,17.459390752894443,53.05168592866189,9.0,4.0,0.0,Female,Public,13.786038236947636,5.500272857551773,17.584204968784753
18.0,20.615401996703195,92.86673224614384,7.0,,1.0,Female,Public,8.668490769537513,5.697535014997392,12.009563965608924
19.0,14.604674902563138,90.82836048696188,8.0,2.0,1.0,Female,Private,10.912530084375254,8.972850033061736,22.858753863597894
21.0,,99.27481356960428,1.0,1.0,0.0,Female,Private,13.193555062853294,9.406995491627153,8.241916732329736
14.0,15.778376938441934,96.82524904509228,2.0,,,Female,Private,13.590873715870456,8.94853788081054,9.94532411174567
21.0,15.277399593826903,67.8098581959464,7.0,3.0,1.0,Male,,,4.886576922105575,23.808402934423857
15.0,16.214512703556256,69.96376920077886,1.0,,0.0,Male,Private,8.114131273680826,9.995605810579118,24.29259585366045
16.0,2.358774498431428,87.29824237391298,7.0,4.0,1.0,Male,Public,12.764082618496746,8.03293248869421,16.700335381252277
20.0,9.654478544170184,56.70413859774916,4.0,2.0,1.0,Male,,12.112281529350206,7.064011729244224,15.9609318409168
19.0,10.77384947281573,65.70073551224175,5.0,,0.0,Female,Public,10.48287899858168,9.729048446520615,11.089688733737201
14.0,15.754338142557813,55.92704684878241,,2.0,1.0,Male,Private,9.066964411744598,8.90428237255956,20.133815800321116
17.0,15.929389418111331,72.74432245364157,3.0,4.0,0.0,Male,,9.258226538678402,8.15045823777242,22.326190711734544
19.0,18.18090244342018,77.60021399426589,2.0,3.0,0.0,Female,Private,5.443670169350777,9.030383490892799,11.813375842626861
18.0,16.287908746052185,60.55802349813762,7.0,2.0,0.0,Male,Private,12.613766211025366,6.312799499667557,13.158476666591223
17.0,8.496324648063322,51.33158434570525,8.0,5.0,0.0,Male,Public,9.266695576308914,8.10663067264128,25.054523530702127
,22.2350230879253,85.96779158752616,7.0,5.0,0.0,Male,Private,3.352920933622965,5.143480112378608,23.592253571759976
19.0,21.35959151711183,51.00025822130843,8.0,4.0,0.0,Male,Private,3.597649177643075,9.928003811602613,29.193792547321966
21.0,8.709013549865372,98.6701304464178,,3.0,1.0,Female,,12.924045206598443,7.533890200560421,12.54053939031927
16.0,,61.08036283711977,4.0,4.0,0.0,Male,Private,9.385613184548832,8.885423484611845,18.351883596977988
16.0,12.022878073784922,83.19500460581455,6.0,3.0,1.0,Male,Public,5.980561926418977,6.4440392831862034,21.186480250317768
21.0,15.694319946002741,71.73758631199945,7.0,,,Male,Public,,8.551532915651084,24.193127249849713
19.0,,52.98369301685536,1.0,2.0,0.0,Male,Public,9.153239598678026,6.324309396816163,17.49490108994668
21.0,25.650521331604793,73.60918033172337,3.0,3.0,,Female,Private,2.764655700292576,7.540030521763497,20.842491456241145
19.0,18.75638852571305,75.83803171483999,6.0,4.0,1.0,Female,Private,,8.668808894117873,27.110216433278527
19.0,,92.73416040464343,4.0,,1.0,Male,Public,10.162658013618545,4.698843479777431,20.050544329284797
20.0,13.300894158458513,,0.0,4.0,0.0,Female,Public,8.48123151481681,6.14071510821789,18.59204580558139
20.0,15.910674355055882,53.965123737669316,1.0,5.0,1.0,Female,Public,13.831498501894025,7.269621693856582,20.37511974787869
,21.798859466641566,,4.0,5.0,0.0,Female,Public,0.5958180277765346,6.003986236529015,26.039590628609623
,14.776456216202073,,5.0,2.0,0.0,Female,Public,4.1969231377710425,5.855003408533952,7.2279634329765745
17.0,10.569436743261749,55.82038432324097,0.0,2.0,1.0,Male,Private,0.8562915185697162,,4.667533050501266
19.0,6.901550672416867,72.84495354572454,2.0,1.0,0.0,Female,Private,2.9190634503224926,5.366750930856169,9.14984668031333
20.0,17.565239337051253,,5.0,5.0,0.0,Male,Public,1.85975003768296,9.093427375333784,18.65113111372439
15.0,16.236440628138695,75.73063956188808,5.0,3.0,,Male,,10.989924405303471,,17.448280695503556
18.0,,,6.0,5.0,0.0,Male,Private,5.54063911941597,8.201016688937969,21.338620933068817
17.0,20.130070628536487,84.14688988496731,9.0,2.0,0.0,Male,Public,13.875664068045308,4.17999707659046,14.166632028516247
15.0,12.891115678061848,92.4955717546069,2.0,4.0,1.0,Male,Public,0.35066582538105795,8.717399170774012,19.913033427831653
17.0,14.326779540876023,60.78617452328047,0.0,1.0,1.0,Male,Public,,7.191639046692192,0.03884185258343109
21.0,14.916679333510283,87.69131308465141,6.0,5.0,0.0,Male,Public,14.558172003982325,8.548660527301637,19.988999283361267
16.0,,94.06776201528749,2.0,3.0,0.0,Male,Private,2.63758079715028,6.624030241976978,7.456202284351276
19.0,16.179325328747854,58.57549114901214,4.0,3.0,1.0,Male,Private,6.636483454283728,4.247691489331119,14.617829745599852
,20.757575729665007,67.34011098940019,3.0,3.0,1.0,Male,Private,10.528348367554111,8.090469915260787,22.604461326349206
16.0,9.287590509407886,98.50508821657807,0.0,1.0,,Female,Private,9.497069989847517,6.66477095517236,4.960737748864285
14.0,17.442600692370043,89.03939229898963,6.0,3.0,1.0,Female,Public,8.490406958485062,9.24426097327148,8.530272620319883
18.0,15.860793348032205,64.12954162687662,3.0,3.0,1.0,Female,Private,4.901341905816078,8.428827620928564,14.597349974119188
19.0,15.768819147723532,78.19708848222434,0.0,5.0,1.0,Male,Public,10.922999302993519,6.157370486666856,14.501180727114264
21.0,19.359222849370454,70.21630614247394,5.0,1.0,0.0,Male,Private,9.798829156025045,,14.358292648428721
15.0,15.246487126085793,74.4982588163565,3.0,4.0,0.0,Male,Private,2.442004281656272,6.971251596697185,16.655738560154756
17.0,17.401146309528514,67.75830956953543,3.0,,0.0,Male,Public,14.461360969585444,5.196663713557271,19.370733757294445
,18.579323147855735,63.96655092651703,1.0,3.0,0.0,Male,Public,8.335093634101792,6.519317916641331,21.71416202611036
14.0,12.478173998096967,83.73815206957093,0.0,2.0,0.0,Female,Public,7.881924015538523,5.335374367051875,9.61812989936173
18.0,16.495917304068993,88.92709075430588,2.0,1.0,1.0,Female,Private,12.723550163812044,4.029859119630263,12.69881010096849
18.0,13.74606196394684,93.69785613736724,9.0,2.0,1.0,Male,,9.60620265943465,5.480774641534875,15.193956678374132
18.0,,,4.0,1.0,1.0,Male,Private,1.117189299095629,5.257127955449502,16.51789056092833
15.0,13.38969301760834,91.14277618226203,8.0,1.0,0.0,Female,Private,7.598840606853899,4.026021452121409,14.874642707321156
,17.355402020484433,62.740041223853176,6.0,5.0,0.0,Female,Public,11.7089473934102,8.703552208601307,24.421985328249207
19.0,15.408223545091268,71.36681949550254,3.0,3.0,1.0,Female,Private,10.49970180265337,,19.604409277281395
16.0,16.972720171583372,95.07218429246234,7.0,5.0,1.0,Male,Public,14.561530862141202,6.6943544436332925,13.419431885588684
14.0,14.912413185521258,72.7251800491301,3.0,2.0,1.0,Male,Public,0.3737441952889653,6.50729905418239,17.581299503162178
21.0,6.979394937648376,59.85317670221581,5.0,2.0,1.0,Male,Private,,5.0884487038332615,12.989799415654899
15.0,15.156842080498542,57.99343276185589,0.0,4.0,0.0,Male,,8.237346844236383,9.801211039224285,12.430197618263044
17.0,15.317689775784086,73.64918833260668,5.0,5.0,0.0,Female,Private,9.292346985311237,,27.278538344119752
15.0,16.2129796857673,88.13362119882771,,5.0,1.0,Female,Public,4.115339788616162,8.881078274349015,28.564544635867115
17.0,12.03135403157129,99.86025719871506,4.0,5.0,0.0,Male,Public,12.402024995637962,6.976843343409701,18.85879603849607
17.0,9.02265141667244,89.37043142154509,1.0,4.0,0.0,Female,Public,2.465216893740193,8.336871504237479,4.440932392554778
18.0,18.12303322447139,93.85059794714267,0.0,5.0,0.0,,Private,0.01273664432577204,9.818675249870548,19.777830181122713
15.0,13.631967217329155,87.3916180467444,5.0,5.0,0.0,Female,Public,14.285870975641945,6.090432482818609,15.581386348347962
16.0,15.856220238424978,94.77175503780529,1.0,5.0,1.0,,,5.873351916451496,,8.709322826354146
17.0,13.592699600558522,53.81467716569566,8.0,5.0,1.0,Female,Public,14.362347014341404,7.087221392152039,23.959510881222734
20.0,14.969690871132025,96.49657994908227,8.0,2.0,0.0,Female,Public,4.16897400517836,9.951968897944832,24.517594651495894
18.0,12.753573260320959,69.8203076862828,0.0,,1.0,Female,,0.9517295269683884,5.398594878353278,12.726049277901634
16.0,10.15958205423086,96.08071116402223,,2.0,0.0,Male,Private,11.587794068295347,8.051845051522474,14.242388561814995
21.0,17.368658303843286,53.786641872973775,7.0,5.0,1.0,Female,Private,12.537292977385473,4.829378070734154,28.77485375412808
21.0,11.984399558869399,85.7621478560568,,1.0,1.0,Male,,7.3813034827145385,9.562441192325489,11.755945579336904
21.0,,,2.0,1.0,1.0,Male,Private,1.1077551026679693,7.5422915140101905,8.885846333006992
15.0,17.05230110951039,99.84554446488863,4.0,4.0,1.0,Female,Private,9.812011124600065,9.15646916223682,8.672354684534696
16.0,12.065936421984592,88.4427635344907,,2.0,1.0,Male,Private,2.732159617127359,9.371449266037045,17.554748578181346
,8.980571828135076,69.12868529078034,7.0,4.0,1.0,Male,Private,12.740723222344263,7.342659472624886,19.25562562935547
17.0,27.130428069265264,77.86242758092726,5.0,4.0,1.0,,Public,,8.09204362742919,28.325597453014154
21.0,12.36114062027287,68.32754690832951,1.0,1.0,0.0,Male,Public,,8.192323840173461,0.0
14.0,18.117085793005792,59.800932265242906,0.0,2.0,,Female,Private,6.403868128402791,6.762884941052553,23.424176210930064
14.0,24.69731774785062,62.425116375113674,2.0,3.0,0.0,Male,,8.94731758872226,6.6090294838159895,14.798524468454936
,18.949538734269467,61.10052671371605,1.0,2.0,,Female,Public,11.843437752314495,5.117129313868857,19.37569073834183
19.0,13.497785955862243,77.44076650816065,3.0,4.0,1.0,Male,Private,0.60658864474397,6.303487363007255,7.723497910804863
19.0,14.664418062324444,95.30803172659466,2.0,5.0,1.0,Male,,12.317490092846773,9.944541643273329,15.85112235689057
17.0,10.836963901305758,95.63633130441988,8.0,4.0,0.0,Male,Private,2.079720626482464,5.619169462710915,16.483271881338332
16.0,19.408482134788713,52.738188876291275,4.0,2.0,0.0,Male,Public,5.376275328044797,8.574645452056622,10.236330943374742
15.0,17.831353540293442,53.99497004759468,3.0,1.0,0.0,Male,Public,7.091715451665946,4.356084820339833,8.138925489881766
21.0,12.427870908691284,62.25595285861718,9.0,,0.0,Male,Public,13.431398755029429,6.804812784445949,23.43960335890231
14.0,9.789125964507779,62.752972623473745,8.0,3.0,0.0,Male,Private,0.3366094184338664,,14.100670265999291
21.0,8.393831311681542,54.744458761962555,3.0,5.0,1.0,Male,Private,8.38803912445178,,27.14499948876797
,19.932570019021004,69.42316705867202,5.0,,0.0,Male,Private,9.637837500935918,4.165314764856261,27.833463335738635
17.0,,,9.0,4.0,0.0,Female,Public,,7.679768628903429,11.099081026771758
16.0,16.074922681663757,78.90811002997319,0.0,2.0,0.0,Female,Public,4.357301569641897,7.519054599873282,11.0860465357913
20.0,10.885256870688213,,,1.0,,,Private,7.357037377657013,8.787059335782132,7.238264290766059
15.0,7.682484483477969,66.93359624437485,3.0,3.0,1.0,Male,Private,2.8065062679700885,7.499717213208083,7.847749274928563
21.0,19.81306787355816,85.32278426582903,8.0,4.0,1.0,Male,,7.021783944074388,9.55599497410644,28.583885651357452
,15.210195184986153,91.32419704905357,5.0,2.0,0.0,Female,Private,11.47537985235221,8.698627684446137,19.633639441002742
20.0,19.5361733002881,67.31371332387042,5.0,1.0,,Female,Private,12.680932562407722,4.795939121933737,25.119289730858107
14.0,13.070334367422179,54.2767679649731,8.0,2.0,0.0,Female,Public,5.777420773483511,5.592839129836546,12.564051256644456
15.0,13.815910784815708,64.81651255459283,3.0,1.0,1.0,Male,Public,9.259525697155283,4.157383586612761,13.162380902635416
18.0,18.56649088310316,56.86843272874514,2.0,2.0,1.0,,,,6.316804009436844,12.370875676855224
,18.661740398252622,73.36793636135904,6.0,2.0,,,,8.255287255071785,7.0572175226167015,14.674320875379552
16.0,18.98782811342977,57.796757565803915,6.0,4.0,1.0,Male,Private,14.628544580887347,9.6756774926924,24.38492719563732
17.0,13.523993734486519,73.14223788289887,8.0,2.0,1.0,Male,Public,4.683975407418171,7.13360459369091,26.610016970626134
18.0,18.07273618825434,61.05014461623239,5.0,2.0,0.0,Female,Public,8.92164186313869,8.686168251657682,20.483889529156485
19.0,20.545497327383593,86.93655527312015,1.0,4.0,,Male,Private,11.434254864684195,,23.714460550307138
,14.47613994159233,51.37841204179228,5.0,4.0,1.0,Female,,9.13399531484464,4.91895062355299,17.53755114061992
21.0,12.432558181129732,77.73731519159628,7.0,,0.0,Female,Private,,8.865017522957517,25.043450163803687
19.0,21.71373801658383,58.47441374600284,5.0,5.0,1.0,Male,Public,2.288633599642971,5.4845508722475484,28.829190356437735
14.0,11.727771332243464,50.04959322348135,8.0,4.0,,Female,Private,6.955520961873462,9.228010706026637,13.898879894304091
21.0,18.147382485572386,93.46000440324036,3.0,3.0,1.0,Male,Private,4.421763137678874,5.0190992541517785,17.770567267406395
15.0,14.707888447400693,83.57638939070338,2.0,1.0,1.0,,,10.438804331419464,9.109519246090642,9.769675374401006
15.0,5.792171917577198,54.94714110252617,4.0,4.0,1.0,Male,Public,,8.6370854804467,10.802795269480962
18.0,20.642970337392903,83.20361838419278,2.0,5.0,1.0,Male,Public,12.748196469109823,7.667324038843622,26.66927854275545
18.0,1.2107318522631605,80.58236663687993,,2.0,1.0,Male,Private,2.899836553397646,9.101324066935696,6.224510369614279
18.0,5.079359666211955,73.66783435216017,1.0,4.0,0.0,Male,Public,6.265801830803603,5.984260707294769,15.112369884436053
18.0,17.636650397403358,70.9629049212807,3.0,,0.0,Female,Private,8.362574645922123,4.996204873992326,21.095922689476087
17.0,17.635355993390576,94.35348814578674,,5.0,1.0,,Private,1.8902201404244279,4.9422440506267336,19.536354320637077
21.0,11.812100710612322,,8.0,5.0,0.0,Male,Private,8.818651167517334,5.622153482894225,13.315586290611709
21.0,,69.91550285066916,6.0,3.0,1.0,Male,Private,4.363821079913641,6.6773627930803165,15.639812331740195
16.0,2.342849771109975,66.45577064474136,5.0,,0.0,Male,Private,3.443057702229893,9.25613719048736,18.072184982764192
18.0,18.534877322352997,,,5.0,0.0,Female,Private,2.1286610959401715,4.537213912946419,26.082987993233136
14.0,16.248627435267984,95.82326531162697,7.0,5.0,1.0,Female,Private,5.248228884502668,9.491452266608498,13.119442206309154
21.0,14.771785733331022,92.48908493701153,8.0,2.0,1.0,Male,,,9.552968262040517,20.74016930057281
15.0,15.10420741068886,89.88519651498842,2.0,4.0,0.0,Female,Public,0.46508788996587724,,14.970703470381276
19.0,17.46627088096516,99.33949727850415,9.0,4.0,1.0,Male,Public,12.782343124619088,9.40170168175568,25.330093567744655
18.0,14.855492382510695,84.85722752051926,6.0,5.0,0.0,Female,Public,5.960413466777112,8.619919781067773,25.562466475450645
14.0,5.6297224863438995,87.5526895606767,8.0,3.0,1.0,Male,Public,8.424024580895768,7.169805790934522,17.229898198723394
17.0,25.98166117261261,99.14012698525096,0.0,5.0,0.0,Male,Public,7.692184453880573,7.604501357355666,32.77776103163531
14.0,21.004004097142257,50.349539269958704,9.0,,0.0,Male,Private,13.886103924108506,7.769346858865497,25.408965190700506
19.0,8.57527669022586,81.70241882181826,8.0,4.0,0.0,Female,Public,11.551939038085703,4.7613596858986655,15.613821659155061
19.0,13.274313847617048,,6.0,3.0,1.0,Male,,14.772353029919238,5.158324825105063,15.160748820100991
14.0,13.819829049219795,95.89135268785975,9.0,3.0,0.0,Female,Public,11.91644927432546,7.140212343220965,18.52828844144295
17.0,20.394247832544817,94.19221520921714,3.0,1.0,1.0,Female,Private,4.438327413100309,4.691369876625651,12.72602560699214
21.0,4.203655323401161,92.09803406168972,5.0,3.0,1.0,Male,Public,14.443255190389712,9.789875776276666,14.79202987349859
19.0,12.504958677851054,97.28956359708519,5.0,3.0,,Male,Public,14.753486862118852,7.042763671086529,10.75143021586387
17.0,,76.86895939568538,5.0,2.0,1.0,Male,Public,1.846405554250492,6.280516868878357,18.195913141984725
15.0,13.574522420858308,50.34600477924134,1.0,4.0,1.0,Female,Public,13.515662756744657,4.945240225549355,15.647549792761732
18.0,12.637495534575478,,4.0,5.0,0.0,Female,Public,9.963032743397433,6.499203384851118,25.337371336397403
19.0,15.398470336913562,77.2319527808929,,1.0,1.0,Female,Private,13.829906550496707,5.814557121955293,7.558434901102105
14.0,,71.76361194319706,5.0,3.0,1.0,Female,Private,13.736085303284803,4.527563027212208,9.543097883294998
21.0,11.244883043047379,72.56225266827242,2.0,2.0,0.0,Female,Public,,9.802031771428128,17.07158559762083
16.0,18.09828345881574,,4.0,2.0,0.0,Female,Private,,5.58986857629368,12.103259942644508
16.0,17.273363704712903,95.88629045456179,7.0,5.0,1.0,,Private,,8.142821452801146,18.30175613237165
,17.75699171389121,67.95851755848949,4.0,5.0,1.0,Male,,2.1527356241739297,,26.96190534394464
15.0,14.115499547545786,92.81134708815416,,4.0,1.0,Male,Private,1.7666912906545003,9.479014055960635,16.869977780048604
16.0,12.141307088874054,95.14323968958205,2.0,3.0,,Male,Public,1.365436332004279,,14.617010933495342
15.0,14.405737589896146,74.97508849994773,8.0,2.0,,Female,,5.299279276109826,7.941232002259673,13.304128121400028
21.0,17.505810350342262,72.34690186825442,2.0,1.0,1.0,Male,Private,10.259376214869633,8.69070616401321,15.961233038431573
18.0,4.116101495140757,88.05103021077234,1.0,4.0,0.0,Female,,5.320389196088774,7.6354919719905014,13.921099460675016
20.0,16.97055965185429,85.39857538199412,5.0,3.0,0.0,Female,Public,10.804504999126422,4.425444750479533,22.406554648842885
